x, y, z, t
0.031250, 1.000000, 0.000000, 0.750000
0.000000, 1.000000, 0.000000, 0.750000
0.000000, 0.968750, 0.000000, 0.750000
0.031250, 1.000000, 0.000000, 0.750000
0.031250, 1.000000, 0.000000, 0.750000
0.000000, 0.968750, 0.000000, 0.750000
0.041667, 0.979167, 0.005937, 0.750000
0.031250, 1.000000, 0.000000, 0.750000
0.020833, 0.895833, 0.015630, 0.750000
0.023437, 0.929687, 0.012090, 0.750000
0.000000, 0.906250, 0.000000, 0.750000
0.020833, 0.895833, 0.015630, 0.750000
0.097656, 0.929687, 0.049781, 0.750000
0.083333, 0.958333, 0.025375, 0.750000
0.062500, 0.937500, 0.028352, 0.750000
0.097656, 0.929687, 0.049781, 0.750000
0.041667, 0.979167, 0.005937, 0.750000
0.000000, 0.968750, 0.000000, 0.750000
0.031250, 0.953125, 0.010574, 0.750000
0.041667, 0.979167, 0.005937, 0.750000
0.031250, 1.000000, 0.000000, 0.750000
0.041667, 0.979167, 0.005937, 0.750000
0.062500, 1.000000, 0.000000, 0.750000
0.031250, 1.000000, 0.000000, 0.750000
0.000000, 0.968750, 0.000000, 0.750000
0.000000, 0.937500, 0.000000, 0.750000
0.031250, 0.953125, 0.010574, 0.750000
0.000000, 0.968750, 0.000000, 0.750000
0.020833, 0.895833, 0.015630, 0.750000
0.000000, 0.906250, 0.000000, 0.750000
0.000000, 0.875000, 0.000000, 0.750000
0.020833, 0.895833, 0.015630, 0.750000
0.039062, 0.859375, 0.039329, 0.750000
0.020833, 0.895833, 0.015630, 0.750000
0.000000, 0.875000, 0.000000, 0.750000
0.039062, 0.859375, 0.039329, 0.750000
0.041667, 0.916667, 0.025211, 0.750000
0.023437, 0.929687, 0.012090, 0.750000
0.020833, 0.895833, 0.015630, 0.750000
0.041667, 0.916667, 0.025211, 0.750000
0.078125, 0.906250, 0.053120, 0.750000
0.041667, 0.916667, 0.025211, 0.750000
0.058594, 0.882812, 0.049354, 0.750000
0.078125, 0.906250, 0.053120, 0.750000
0.062500, 0.937500, 0.028352, 0.750000
0.031250, 0.953125, 0.010574, 0.750000
0.041667, 0.916667, 0.025211, 0.750000
0.062500, 0.937500, 0.028352, 0.750000
0.070312, 0.976562, 0.012447, 0.750000
0.104167, 0.979167, 0.015729, 0.750000
0.093750, 1.000000, 0.000000, 0.750000
0.070312, 0.976562, 0.012447, 0.750000
0.031250, 0.953125, 0.010574, 0.750000
0.062500, 0.937500, 0.028352, 0.750000
0.041667, 0.979167, 0.005937, 0.750000
0.031250, 0.953125, 0.010574, 0.750000
0.097656, 0.929687, 0.049781, 0.750000
0.111607, 0.955357, 0.036093, 0.750000
0.083333, 0.958333, 0.025375, 0.750000
0.097656, 0.929687, 0.049781, 0.750000
0.070312, 0.976562, 0.012447, 0.750000
0.083333, 0.958333, 0.025375, 0.750000
0.104167, 0.979167, 0.015729, 0.750000
0.070312, 0.976562, 0.012447, 0.750000
0.041667, 0.979167, 0.005937, 0.750000
0.070312, 0.976562, 0.012447, 0.750000
0.062500, 1.000000, 0.000000, 0.750000
0.041667, 0.979167, 0.005937, 0.750000
0.041667, 0.979167, 0.005937, 0.750000
0.062500, 0.937500, 0.028352, 0.750000
0.070312, 0.976562, 0.012447, 0.750000
0.041667, 0.979167, 0.005937, 0.750000
0.020833, 0.895833, 0.015630, 0.750000
0.058594, 0.882812, 0.049354, 0.750000
0.041667, 0.916667, 0.025211, 0.750000
0.020833, 0.895833, 0.015630, 0.750000
0.236328, 0.892578, 0.168730, 0.750000
0.242647, 0.867647, 0.210010, 0.750000
0.270833, 0.887153, 0.196672, 0.750000
0.236328, 0.892578, 0.168730, 0.750000
0.223214, 0.910714, 0.134690, 0.750000
0.236328, 0.892578, 0.168730, 0.750000
0.257812, 0.906250, 0.158471, 0.750000
0.223214, 0.910714, 0.134690, 0.750000
0.223214, 0.910714, 0.134690, 0.750000
0.200893, 0.888393, 0.152538, 0.750000
0.236328, 0.892578, 0.168730, 0.750000
0.223214, 0.910714, 0.134690, 0.750000
0.208333, 0.953125, 0.067070, 0.750000
0.187500, 0.929687, 0.091491, 0.750000
0.223214, 0.910714, 0.134690, 0.750000
0.208333, 0.953125, 0.067070, 0.750000
0.218750, 1.000000, 0.000000, 0.750000
0.196875, 0.978125, 0.029858, 0.750000
0.229167, 0.976562, 0.036208, 0.750000
0.218750, 1.000000, 0.000000, 0.750000
0.178571, 0.866071, 0.163747, 0.750000
0.156250, 0.843750, 0.167456, 0.750000
0.171875, 0.828125, 0.199138, 0.750000
0.178571, 0.866071, 0.163747, 0.750000
0.223214, 0.910714, 0.134690, 0.750000
0.187500, 0.929687, 0.091491, 0.750000
0.200893, 0.888393, 0.152538, 0.750000
0.223214, 0.910714, 0.134690, 0.750000
0.214844, 0.859375, 0.201281, 0.750000
0.236328, 0.892578, 0.168730, 0.750000
0.200893, 0.888393, 0.152538, 0.750000
0.214844, 0.859375, 0.201281, 0.750000
0.257812, 0.906250, 0.158471, 0.750000
0.279297, 0.929687, 0.127033, 0.750000
0.245536, 0.933036, 0.109793, 0.750000
0.257812, 0.906250, 0.158471, 0.750000
0.151442, 0.870192, 0.136887, 0.750000
0.125000, 0.859375, 0.123259, 0.750000
0.156250, 0.843750, 0.167456, 0.750000
0.151442, 0.870192, 0.136887, 0.750000
0.173077, 0.891827, 0.130149, 0.750000
0.151442, 0.870192, 0.136887, 0.750000
0.178571, 0.866071, 0.163747, 0.750000
0.173077, 0.891827, 0.130149, 0.750000
0.136364, 0.900568, 0.096099, 0.750000
0.113636, 0.880682, 0.096322, 0.750000
0.151442, 0.870192, 0.136887, 0.750000
0.136364, 0.900568, 0.096099, 0.750000
0.225694, 0.819444, 0.263605, 0.750000
0.240625, 0.803125, 0.299606, 0.750000
0.262500, 0.825000, 0.289131, 0.750000
0.225694, 0.819444, 0.263605, 0.750000
0.193359, 0.835937, 0.211886, 0.750000
0.225694, 0.819444, 0.263605, 0.750000
0.214844, 0.859375, 0.201281, 0.750000
0.193359, 0.835937, 0.211886, 0.750000
0.193359, 0.835937, 0.211886, 0.750000
0.203125, 0.796875, 0.267332, 0.750000
0.225694, 0.819444, 0.263605, 0.750000
0.193359, 0.835937, 0.211886, 0.750000
0.045455, 0.821023, 0.057024, 0.750000
0.023437, 0.835937, 0.027116, 0.750000
0.021875, 0.803125, 0.029897, 0.750000
0.045455, 0.821023, 0.057024, 0.750000
0.045455, 0.795455, 0.064236, 0.750000
0.043269, 0.762019, 0.069283, 0.750000
0.064904, 0.783654, 0.095847, 0.750000
0.045455, 0.795455, 0.064236, 0.750000
0.156250, 0.843750, 0.167456, 0.750000
0.120192, 0.826923, 0.143624, 0.750000
0.137500, 0.812500, 0.175001, 0.750000
0.156250, 0.843750, 0.167456, 0.750000
0.214844, 0.859375, 0.201281, 0.750000
0.178571, 0.866071, 0.163747, 0.750000
