x, y, z, t
0.000000, 1.000000, 0.000000, 0.656250
0.000000, 0.750000, 0.000000, 0.656250
0.250000, 1.000000, 0.000000, 0.656250
0.000000, 1.000000, 0.000000, 0.656250
0.000000, 0.000000, 0.000000, 0.656250
0.250000, 0.000000, 0.000000, 0.656250
0.000000, 0.250000, 0.000000, 0.656250
0.000000, 0.000000, 0.000000, 0.656250
0.333333, 0.166667, 0.272253, 0.656250
0.250000, 0.000000, 0.000000, 0.656250
0.500000, 0.000000, 0.000000, 0.656250
0.333333, 0.166667, 0.272253, 0.656250
0.666667, 0.166667, 0.296383, 0.656250
0.333333, 0.166667, 0.272253, 0.656250
0.500000, 0.000000, 0.000000, 0.656250
0.666667, 0.166667, 0.296383, 0.656250
0.166667, 0.333333, 0.355168, 0.656250
0.250000, 0.000000, 0.000000, 0.656250
0.333333, 0.166667, 0.272253, 0.656250
0.166667, 0.333333, 0.355168, 0.656250
0.250000, 0.500000, 0.675191, 0.656250
0.333333, 0.166667, 0.272253, 0.656250
0.500000, 0.500000, 1.074278, 0.656250
0.250000, 0.500000, 0.675191, 0.656250
1.000000, 0.000000, 0.000000, 0.656250
1.000000, 0.250000, 0.000000, 0.656250
0.750000, 0.000000, 0.000000, 0.656250
1.000000, 0.000000, 0.000000, 0.656250
0.833333, 0.333333, 0.328644, 0.656250
0.750000, 0.500000, 0.664155, 0.656250
0.666667, 0.166667, 0.296383, 0.656250
0.833333, 0.333333, 0.328644, 0.656250
1.000000, 0.250000, 0.000000, 0.656250
0.833333, 0.333333, 0.328644, 0.656250
0.666667, 0.166667, 0.296383, 0.656250
1.000000, 0.250000, 0.000000, 0.656250
1.000000, 0.250000, 0.000000, 0.656250
1.000000, 0.500000, 0.000000, 0.656250
0.833333, 0.333333, 0.328644, 0.656250
1.000000, 0.250000, 0.000000, 0.656250
1.000000, 0.500000, 0.000000, 0.656250
0.750000, 0.500000, 0.664155, 0.656250
0.833333, 0.333333, 0.328644, 0.656250
1.000000, 0.500000, 0.000000, 0.656250
0.750000, 0.500000, 0.664155, 0.656250
1.000000, 0.500000, 0.000000, 0.656250
0.833333, 0.666667, 0.350957, 0.656250
0.750000, 0.500000, 0.664155, 0.656250
0.666667, 0.833333, 0.269924, 0.656250
0.750000, 0.500000, 0.664155, 0.656250
0.833333, 0.666667, 0.350957, 0.656250
0.666667, 0.833333, 0.269924, 0.656250
0.500000, 0.500000, 1.074278, 0.656250
0.666667, 0.166667, 0.296383, 0.656250
0.750000, 0.500000, 0.664155, 0.656250
0.500000, 0.500000, 1.074278, 0.656250
1.000000, 1.000000, 0.000000, 0.656250
0.750000, 1.000000, 0.000000, 0.656250
