x, y, z, t
0.031250, 1.000000, 0.000000, 0.093750
0.000000, 1.000000, 0.000000, 0.093750
0.000000, 0.968750, 0.000000, 0.093750
0.031250, 1.000000, 0.000000, 0.093750
0.031250, 1.000000, 0.000000, 0.093750
0.000000, 0.968750, 0.000000, 0.093750
0.041667, 0.979167, 0.000741, 0.093750
0.031250, 1.000000, 0.000000, 0.093750
0.020833, 0.895833, 0.001951, 0.093750
0.023437, 0.929687, 0.001509, 0.093750
0.000000, 0.906250, 0.000000, 0.093750
0.020833, 0.895833, 0.001951, 0.093750
0.097656, 0.929687, 0.006212, 0.093750
0.083333, 0.958333, 0.003167, 0.093750
0.062500, 0.937500, 0.003538, 0.093750
0.097656, 0.929687, 0.006212, 0.093750
0.041667, 0.979167, 0.000741, 0.093750
0.000000, 0.968750, 0.000000, 0.093750
0.031250, 0.953125, 0.001320, 0.093750
0.041667, 0.979167, 0.000741, 0.093750
0.031250, 1.000000, 0.000000, 0.093750
0.041667, 0.979167, 0.000741, 0.093750
0.062500, 1.000000, 0.000000, 0.093750
0.031250, 1.000000, 0.000000, 0.093750
0.000000, 0.968750, 0.000000, 0.093750
0.000000, 0.937500, 0.000000, 0.093750
0.031250, 0.953125, 0.001320, 0.093750
0.000000, 0.968750, 0.000000, 0.093750
0.020833, 0.895833, 0.001951, 0.093750
0.000000, 0.906250, 0.000000, 0.093750
0.000000, 0.875000, 0.000000, 0.093750
0.020833, 0.895833, 0.001951, 0.093750
0.039062, 0.859375, 0.004908, 0.093750
0.020833, 0.895833, 0.001951, 0.093750
0.000000, 0.875000, 0.000000, 0.093750
0.039062, 0.859375, 0.004908, 0.093750
0.041667, 0.916667, 0.003146, 0.093750
0.023437, 0.929687, 0.001509, 0.093750
0.020833, 0.895833, 0.001951, 0.093750
0.041667, 0.916667, 0.003146, 0.093750
0.078125, 0.906250, 0.006629, 0.093750
0.041667, 0.916667, 0.003146, 0.093750
0.058594, 0.882812, 0.006159, 0.093750
0.078125, 0.906250, 0.006629, 0.093750
0.062500, 0.937500, 0.003538, 0.093750
0.031250, 0.953125, 0.001320, 0.093750
0.041667, 0.916667, 0.003146, 0.093750
0.062500, 0.937500, 0.003538, 0.093750
0.070312, 0.976562, 0.001553, 0.093750
0.104167, 0.979167, 0.001963, 0.093750
0.093750, 1.000000, 0.000000, 0.093750
0.070312, 0.976562, 0.001553, 0.093750
0.031250, 0.953125, 0.001320, 0.093750
0.062500, 0.937500, 0.003538, 0.093750
0.041667, 0.979167, 0.000741, 0.093750
0.031250, 0.953125, 0.001320, 0.093750
0.097656, 0.929687, 0.006212, 0.093750
0.111607, 0.955357, 0.004504, 0.093750
0.083333, 0.958333, 0.003167, 0.093750
0.097656, 0.929687, 0.006212, 0.093750
0.070312, 0.976562, 0.001553, 0.093750
0.083333, 0.958333, 0.003167, 0.093750
0.104167, 0.979167, 0.001963, 0.093750
0.070312, 0.976562, 0.001553, 0.093750
0.041667, 0.979167, 0.000741, 0.093750
0.070312, 0.976562, 0.001553, 0.093750
0.062500, 1.000000, 0.000000, 0.093750
0.041667, 0.979167, 0.000741, 0.093750
0.041667, 0.979167, 0.000741, 0.093750
0.062500, 0.937500, 0.003538, 0.093750
0.070312, 0.976562, 0.001553, 0.093750
0.041667, 0.979167, 0.000741, 0.093750
0.020833, 0.895833, 0.001951, 0.093750
0.058594, 0.882812, 0.006159, 0.093750
0.041667, 0.916667, 0.003146, 0.093750
0.020833, 0.895833, 0.001951, 0.093750
0.236328, 0.892578, 0.021054, 0.093750
0.242647, 0.867647, 0.026205, 0.093750
0.270833, 0.887153, 0.024541, 0.093750
0.236328, 0.892578, 0.021054, 0.093750
0.223214, 0.910714, 0.016807, 0.093750
0.236328, 0.892578, 0.021054, 0.093750
0.257812, 0.906250, 0.019774, 0.093750
0.223214, 0.910714, 0.016807, 0.093750
0.223214, 0.910714, 0.016807, 0.093750
0.200893, 0.888393, 0.019034, 0.093750
0.236328, 0.892578, 0.021054, 0.093750
0.223214, 0.910714, 0.016807, 0.093750
0.208333, 0.953125, 0.008369, 0.093750
0.187500, 0.929687, 0.011417, 0.093750
0.223214, 0.910714, 0.016807, 0.093750
0.208333, 0.953125, 0.008369, 0.093750
0.218750, 1.000000, 0.000000, 0.093750
0.196875, 0.978125, 0.003726, 0.093750
0.229167, 0.976562, 0.004518, 0.093750
0.218750, 1.000000, 0.000000, 0.093750
0.178571, 0.866071, 0.020433, 0.093750
0.156250, 0.843750, 0.020896, 0.093750
0.171875, 0.828125, 0.024849, 0.093750
0.178571, 0.866071, 0.020433, 0.093750
0.223214, 0.910714, 0.016807, 0.093750
0.187500, 0.929687, 0.011417, 0.093750
0.200893, 0.888393, 0.019034, 0.093750
0.223214, 0.910714, 0.016807, 0.093750
0.214844, 0.859375, 0.025116, 0.093750
0.236328, 0.892578, 0.021054, 0.093750
0.200893, 0.888393, 0.019034, 0.093750
0.214844, 0.859375, 0.025116, 0.093750
0.257812, 0.906250, 0.019774, 0.093750
0.279297, 0.929687, 0.015851, 0.093750
