x, y, z, t
0.000000, 1.000000, 0.000000, 0.718750
0.000000, 0.750000, 0.000000, 0.718750
0.250000, 1.000000, 0.000000, 0.718750
0.000000, 1.000000, 0.000000, 0.718750
0.000000, 0.000000, 0.000000, 0.718750
0.250000, 0.000000, 0.000000, 0.718750
0.000000, 0.250000, 0.000000, 0.718750
0.000000, 0.000000, 0.000000, 0.718750
0.333333, 0.166667, 0.298698, 0.718750
0.250000, 0.000000, 0.000000, 0.718750
0.500000, 0.000000, 0.000000, 0.718750
0.333333, 0.166667, 0.298698, 0.718750
0.666667, 0.166667, 0.325198, 0.718750
0.333333, 0.166667, 0.298698, 0.718750
0.500000, 0.000000, 0.000000, 0.718750
0.666667, 0.166667, 0.325198, 0.718750
0.166667, 0.333333, 0.390149, 0.718750
0.250000, 0.000000, 0.000000, 0.718750
0.333333, 0.166667, 0.298698, 0.718750
0.166667, 0.333333, 0.390149, 0.718750
0.250000, 0.500000, 0.742192, 0.718750
0.333333, 0.166667, 0.298698, 0.718750
0.500000, 0.500000, 1.181497, 0.718750
0.250000, 0.500000, 0.742192, 0.718750
1.000000, 0.000000, 0.000000, 0.718750
1.000000, 0.250000, 0.000000, 0.718750
0.750000, 0.000000, 0.000000, 0.718750
1.000000, 0.000000, 0.000000, 0.718750
0.833333, 0.333333, 0.360982, 0.718750
0.750000, 0.500000, 0.730021, 0.718750
0.666667, 0.166667, 0.325198, 0.718750
0.833333, 0.333333, 0.360982, 0.718750
1.000000, 0.250000, 0.000000, 0.718750
0.833333, 0.333333, 0.360982, 0.718750
0.666667, 0.166667, 0.325198, 0.718750
1.000000, 0.250000, 0.000000, 0.718750
1.000000, 0.250000, 0.000000, 0.718750
1.000000, 0.500000, 0.000000, 0.718750
0.833333, 0.333333, 0.360982, 0.718750
1.000000, 0.250000, 0.000000, 0.718750
1.000000, 0.500000, 0.000000, 0.718750
0.750000, 0.500000, 0.730021, 0.718750
0.833333, 0.333333, 0.360982, 0.718750
1.000000, 0.500000, 0.000000, 0.718750
0.750000, 0.500000, 0.730021, 0.718750
1.000000, 0.500000, 0.000000, 0.718750
0.833333, 0.666667, 0.385495, 0.718750
0.750000, 0.500000, 0.730021, 0.718750
0.666667, 0.833333, 0.296124, 0.718750
0.750000, 0.500000, 0.730021, 0.718750
0.833333, 0.666667, 0.385495, 0.718750
0.666667, 0.833333, 0.296124, 0.718750
0.500000, 0.500000, 1.181497, 0.718750
0.666667, 0.166667, 0.325198, 0.718750
0.750000, 0.500000, 0.730021, 0.718750
0.500000, 0.500000, 1.181497, 0.718750
1.000000, 1.000000, 0.000000, 0.718750
0.750000, 1.000000, 0.000000, 0.718750
1.000000, 0.750000, 0.000000, 0.718750
1.000000, 1.000000, 0.000000, 0.718750
0.833333, 0.666667, 0.385495, 0.718750
1.000000, 0.750000, 0.000000, 0.718750
0.750000, 1.000000, 0.000000, 0.718750
0.833333, 0.666667, 0.385495, 0.718750
0.333333, 0.833333, 0.297156, 0.718750
0.500000, 1.000000, 0.000000, 0.718750
0.250000, 1.000000, 0.000000, 0.718750
0.333333, 0.833333, 0.297156, 0.718750
0.000000, 0.750000, 0.000000, 0.718750
0.166667, 0.666667, 0.389718, 0.718750
0.250000, 1.000000, 0.000000, 0.718750
0.000000, 0.750000, 0.000000, 0.718750
0.500000, 0.500000, 1.181497, 0.718750
0.666667, 0.833333, 0.296124, 0.718750
0.333333, 0.833333, 0.297156, 0.718750
0.500000, 0.500000, 1.181497, 0.718750
0.750000, 0.500000, 0.730021, 0.718750
0.666667, 0.833333, 0.296124, 0.718750
0.500000, 0.500000, 1.181497, 0.718750
0.750000, 0.500000, 0.730021, 0.718750
1.000000, 0.750000, 0.000000, 0.718750
0.833333, 0.666667, 0.385495, 0.718750
1.000000, 0.500000, 0.000000, 0.718750
1.000000, 0.750000, 0.000000, 0.718750
0.833333, 0.666667, 0.385495, 0.718750
0.750000, 1.000000, 0.000000, 0.718750
0.666667, 0.833333, 0.296124, 0.718750
0.833333, 0.666667, 0.385495, 0.718750
0.750000, 1.000000, 0.000000, 0.718750
0.500000, 1.000000, 0.000000, 0.718750
0.666667, 0.833333, 0.296124, 0.718750
0.750000, 1.000000, 0.000000, 0.718750
0.333333, 0.833333, 0.297156, 0.718750
0.666667, 0.833333, 0.296124, 0.718750
0.500000, 1.000000, 0.000000, 0.718750
0.333333, 0.833333, 0.297156, 0.718750
0.166667, 0.333333, 0.390149, 0.718750
0.333333, 0.166667, 0.298698, 0.718750
0.250000, 0.500000, 0.742192, 0.718750
0.166667, 0.333333, 0.390149, 0.718750
0.000000, 0.250000, 0.000000, 0.718750
0.166667, 0.333333, 0.390149, 0.718750
0.000000, 0.500000, 0.000000, 0.718750
0.000000, 0.250000, 0.000000, 0.718750
0.000000, 0.250000, 0.000000, 0.718750
0.250000, 0.000000, 0.000000, 0.718750
0.166667, 0.333333, 0.390149, 0.718750
0.000000, 0.250000, 0.000000, 0.718750
0.666667, 0.166667, 0.325198, 0.718750
0.750000, 0.000000, 0.000000, 0.718750
1.000000, 0.250000, 0.000000, 0.718750
0.666667, 0.166667, 0.325198, 0.718750
0.333333, 0.166667, 0.298698, 0.718750
0.666667, 0.166667, 0.325198, 0.718750
0.500000, 0.500000, 1.181497, 0.718750
0.333333, 0.166667, 0.298698, 0.718750
0.500000, 0.000000, 0.000000, 0.718750
0.750000, 0.000000, 0.000000, 0.718750
0.666667, 0.166667, 0.325198, 0.718750
0.500000, 0.000000, 0.000000, 0.718750
0.000000, 0.500000, 0.000000, 0.718750
0.250000, 0.500000, 0.742192, 0.718750
0.166667, 0.666667, 0.389718, 0.718750
0.000000, 0.500000, 0.000000, 0.718750
0.250000, 0.500000, 0.742192, 0.718750
0.500000, 0.500000, 1.181497, 0.718750
0.333333, 0.833333, 0.297156, 0.718750
0.250000, 0.500000, 0.742192, 0.718750
0.166667, 0.666667, 0.389718, 0.718750
0.250000, 0.500000, 0.742192, 0.718750
0.333333, 0.833333, 0.297156, 0.718750
0.166667, 0.666667, 0.389718, 0.718750
0.250000, 1.000000, 0.000000, 0.718750
0.166667, 0.666667, 0.389718, 0.718750
0.333333, 0.833333, 0.297156, 0.718750
0.250000, 1.000000, 0.000000, 0.718750
0.000000, 0.750000, 0.000000, 0.718750
0.000000, 0.500000, 0.000000, 0.718750
0.166667, 0.666667, 0.389718, 0.718750
0.000000, 0.750000, 0.000000, 0.718750
0.000000, 0.500000, 0.000000, 0.718750
0.166667, 0.333333, 0.390149, 0.718750
0.250000, 0.500000, 0.742192, 0.718750
0.000000, 0.500000, 0.000000, 0.718750
