x, y, z, t
0.031250, 1.000000, 0.000000, 0.562500
0.000000, 1.000000, 0.000000, 0.562500
0.000000, 0.968750, 0.000000, 0.562500
0.031250, 1.000000, 0.000000, 0.562500
0.031250, 1.000000, 0.000000, 0.562500
0.000000, 0.968750, 0.000000, 0.562500
0.041667, 0.979167, 0.004453, 0.562500
0.031250, 1.000000, 0.000000, 0.562500
0.020833, 0.895833, 0.011721, 0.562500
0.023437, 0.929687, 0.009066, 0.562500
0.000000, 0.906250, 0.000000, 0.562500
0.020833, 0.895833, 0.011721, 0.562500
0.097656, 0.929687, 0.037332, 0.562500
0.083333, 0.958333, 0.019029, 0.562500
0.062500, 0.937500, 0.021262, 0.562500
0.097656, 0.929687, 0.037332, 0.562500
0.041667, 0.979167, 0.004453, 0.562500
0.000000, 0.968750, 0.000000, 0.562500
0.031250, 0.953125, 0.007929, 0.562500
0.041667, 0.979167, 0.004453, 0.562500
0.031250, 1.000000, 0.000000, 0.562500
0.041667, 0.979167, 0.004453, 0.562500
0.062500, 1.000000, 0.000000, 0.562500
0.031250, 1.000000, 0.000000, 0.562500
0.000000, 0.968750, 0.000000, 0.562500
0.000000, 0.937500, 0.000000, 0.562500
0.031250, 0.953125, 0.007929, 0.562500
0.000000, 0.968750, 0.000000, 0.562500
0.020833, 0.895833, 0.011721, 0.562500
0.000000, 0.906250, 0.000000, 0.562500
0.000000, 0.875000, 0.000000, 0.562500
0.020833, 0.895833, 0.011721, 0.562500
0.039062, 0.859375, 0.029493, 0.562500
0.020833, 0.895833, 0.011721, 0.562500
0.000000, 0.875000, 0.000000, 0.562500
0.039062, 0.859375, 0.029493, 0.562500
0.041667, 0.916667, 0.018906, 0.562500
0.023437, 0.929687, 0.009066, 0.562500
0.020833, 0.895833, 0.011721, 0.562500
0.041667, 0.916667, 0.018906, 0.562500
0.078125, 0.906250, 0.039836, 0.562500
0.041667, 0.916667, 0.018906, 0.562500
0.058594, 0.882812, 0.037011, 0.562500
0.078125, 0.906250, 0.039836, 0.562500
0.062500, 0.937500, 0.021262, 0.562500
0.031250, 0.953125, 0.007929, 0.562500
0.041667, 0.916667, 0.018906, 0.562500
0.062500, 0.937500, 0.021262, 0.562500
0.070312, 0.976562, 0.009334, 0.562500
0.104167, 0.979167, 0.011795, 0.562500
0.093750, 1.000000, 0.000000, 0.562500
0.070312, 0.976562, 0.009334, 0.562500
0.031250, 0.953125, 0.007929, 0.562500
0.062500, 0.937500, 0.021262, 0.562500
0.041667, 0.979167, 0.004453, 0.562500
0.031250, 0.953125, 0.007929, 0.562500
0.097656, 0.929687, 0.037332, 0.562500
0.111607, 0.955357, 0.027067, 0.562500
0.083333, 0.958333, 0.019029, 0.562500
0.097656, 0.929687, 0.037332, 0.562500
0.070312, 0.976562, 0.009334, 0.562500
0.083333, 0.958333, 0.019029, 0.562500
0.104167, 0.979167, 0.011795, 0.562500
0.070312, 0.976562, 0.009334, 0.562500
0.041667, 0.979167, 0.004453, 0.562500
0.070312, 0.976562, 0.009334, 0.562500
0.062500, 1.000000, 0.000000, 0.562500
0.041667, 0.979167, 0.004453, 0.562500
0.041667, 0.979167, 0.004453, 0.562500
0.062500, 0.937500, 0.021262, 0.562500
0.070312, 0.976562, 0.009334, 0.562500
0.041667, 0.979167, 0.004453, 0.562500
0.020833, 0.895833, 0.011721, 0.562500
0.058594, 0.882812, 0.037011, 0.562500
0.041667, 0.916667, 0.018906, 0.562500
0.020833, 0.895833, 0.011721, 0.562500
0.236328, 0.892578, 0.126533, 0.562500
0.242647, 0.867647, 0.157489, 0.562500
0.270833, 0.887153, 0.147487, 0.562500
0.236328, 0.892578, 0.126533, 0.562500
0.223214, 0.910714, 0.101006, 0.562500
0.236328, 0.892578, 0.126533, 0.562500
0.257812, 0.906250, 0.118840, 0.562500
0.223214, 0.910714, 0.101006, 0.562500
0.223214, 0.910714, 0.101006, 0.562500
0.200893, 0.888393, 0.114390, 0.562500
0.236328, 0.892578, 0.126533, 0.562500
0.223214, 0.910714, 0.101006, 0.562500
0.208333, 0.953125, 0.050297, 0.562500
0.187500, 0.929687, 0.068610, 0.562500
0.223214, 0.910714, 0.101006, 0.562500
0.208333, 0.953125, 0.050297, 0.562500
0.218750, 1.000000, 0.000000, 0.562500
0.196875, 0.978125, 0.022391, 0.562500
0.229167, 0.976562, 0.027153, 0.562500
0.218750, 1.000000, 0.000000, 0.562500
0.178571, 0.866071, 0.122796, 0.562500
0.156250, 0.843750, 0.125578, 0.562500
0.171875, 0.828125, 0.149337, 0.562500
0.178571, 0.866071, 0.122796, 0.562500
0.223214, 0.910714, 0.101006, 0.562500
0.187500, 0.929687, 0.068610, 0.562500
0.200893, 0.888393, 0.114390, 0.562500
0.223214, 0.910714, 0.101006, 0.562500
0.214844, 0.859375, 0.150943, 0.562500
0.236328, 0.892578, 0.126533, 0.562500
0.200893, 0.888393, 0.114390, 0.562500
0.214844, 0.859375, 0.150943, 0.562500
0.257812, 0.906250, 0.118840, 0.562500
0.279297, 0.929687, 0.095264, 0.562500
0.245536, 0.933036, 0.082335, 0.562500
0.257812, 0.906250, 0.118840, 0.562500
0.151442, 0.870192, 0.102653, 0.562500
0.125000, 0.859375, 0.092434, 0.562500
0.156250, 0.843750, 0.125578, 0.562500
0.151442, 0.870192, 0.102653, 0.562500
0.173077, 0.891827, 0.097600, 0.562500
0.151442, 0.870192, 0.102653, 0.562500
0.178571, 0.866071, 0.122796, 0.562500
0.173077, 0.891827, 0.097600, 0.562500
0.136364, 0.900568, 0.072066, 0.562500
0.113636, 0.880682, 0.072234, 0.562500
0.151442, 0.870192, 0.102653, 0.562500
0.136364, 0.900568, 0.072066, 0.562500
0.225694, 0.819444, 0.197681, 0.562500
0.240625, 0.803125, 0.224678, 0.562500
0.262500, 0.825000, 0.216823, 0.562500
0.225694, 0.819444, 0.197681, 0.562500
0.193359, 0.835937, 0.158896, 0.562500
0.225694, 0.819444, 0.197681, 0.562500
0.214844, 0.859375, 0.150943, 0.562500
0.193359, 0.835937, 0.158896, 0.562500
0.193359, 0.835937, 0.158896, 0.562500
0.203125, 0.796875, 0.200476, 0.562500
0.225694, 0.819444, 0.197681, 0.562500
0.193359, 0.835937, 0.158896, 0.562500
0.045455, 0.821023, 0.042763, 0.562500
0.023437, 0.835937, 0.020335, 0.562500
0.021875, 0.803125, 0.022420, 0.562500
0.045455, 0.821023, 0.042763, 0.562500
0.045455, 0.795455, 0.048172, 0.562500
0.043269, 0.762019, 0.051957, 0.562500
0.064904, 0.783654, 0.071877, 0.562500
0.045455, 0.795455, 0.048172, 0.562500
0.156250, 0.843750, 0.125578, 0.562500
0.120192, 0.826923, 0.107706, 0.562500
0.137500, 0.812500, 0.131236, 0.562500
0.156250, 0.843750, 0.125578, 0.562500
0.214844, 0.859375, 0.150943, 0.562500
0.178571, 0.866071, 0.122796, 0.562500
0.193359, 0.835937, 0.158896, 0.562500
0.214844, 0.859375, 0.150943, 0.562500
0.125000, 0.859375, 0.092434, 0.562500
0.120192, 0.826923, 0.107706, 0.562500
0.156250, 0.843750, 0.125578, 0.562500
0.125000, 0.859375, 0.092434, 0.562500
0.178571, 0.866071, 0.122796, 0.562500
0.151442, 0.870192, 0.102653, 0.562500
0.156250, 0.843750, 0.125578, 0.562500
0.178571, 0.866071, 0.122796, 0.562500
0.113636, 0.880682, 0.072234, 0.562500
0.090909, 0.860795, 0.067166, 0.562500
0.125000, 0.859375, 0.092434, 0.562500
