x, y, z, t
0.000000, 1.000000, 0.000000, 0.781250
0.000000, 0.750000, 0.000000, 0.781250
0.250000, 1.000000, 0.000000, 0.781250
0.000000, 1.000000, 0.000000, 0.781250
0.000000, 0.000000, 0.000000, 0.781250
0.250000, 0.000000, 0.000000, 0.781250
0.000000, 0.250000, 0.000000, 0.781250
0.000000, 0.000000, 0.000000, 0.781250
0.333333, 0.166667, 0.325144, 0.781250
0.250000, 0.000000, 0.000000, 0.781250
0.500000, 0.000000, 0.000000, 0.781250
0.333333, 0.166667, 0.325144, 0.781250
0.666667, 0.166667, 0.354015, 0.781250
0.333333, 0.166667, 0.325144, 0.781250
0.500000, 0.000000, 0.000000, 0.781250
0.666667, 0.166667, 0.354015, 0.781250
0.166667, 0.333333, 0.425132, 0.781250
0.250000, 0.000000, 0.000000, 0.781250
0.333333, 0.166667, 0.325144, 0.781250
0.166667, 0.333333, 0.425132, 0.781250
0.250000, 0.500000, 0.809199, 0.781250
0.333333, 0.166667, 0.325144, 0.781250
0.500000, 0.500000, 1.288727, 0.781250
0.250000, 0.500000, 0.809199, 0.781250
1.000000, 0.000000, 0.000000, 0.781250
1.000000, 0.250000, 0.000000, 0.781250
0.750000, 0.000000, 0.000000, 0.781250
1.000000, 0.000000, 0.000000, 0.781250
0.833333, 0.333333, 0.393321, 0.781250
0.750000, 0.500000, 0.795892, 0.781250
0.666667, 0.166667, 0.354015, 0.781250
0.833333, 0.333333, 0.393321, 0.781250
1.000000, 0.250000, 0.000000, 0.781250
0.833333, 0.333333, 0.393321, 0.781250
0.666667, 0.166667, 0.354015, 0.781250
1.000000, 0.250000, 0.000000, 0.781250
1.000000, 0.250000, 0.000000, 0.781250
1.000000, 0.500000, 0.000000, 0.781250
0.833333, 0.333333, 0.393321, 0.781250
1.000000, 0.250000, 0.000000, 0.781250
1.000000, 0.500000, 0.000000, 0.781250
0.750000, 0.500000, 0.795892, 0.781250
0.833333, 0.333333, 0.393321, 0.781250
