x, y, z, t
0.000000, 1.000000, 0.000000, 0.406250
0.000000, 0.750000, 0.000000, 0.406250
0.250000, 1.000000, 0.000000, 0.406250
0.000000, 1.000000, 0.000000, 0.406250
0.000000, 0.000000, 0.000000, 0.406250
0.250000, 0.000000, 0.000000, 0.406250
0.000000, 0.250000, 0.000000, 0.406250
0.000000, 0.000000, 0.000000, 0.406250
0.333333, 0.166667, 0.166558, 0.406250
0.250000, 0.000000, 0.000000, 0.406250
0.500000, 0.000000, 0.000000, 0.406250
0.333333, 0.166667, 0.166558, 0.406250
0.666667, 0.166667, 0.181212, 0.406250
0.333333, 0.166667, 0.166558, 0.406250
0.500000, 0.000000, 0.000000, 0.406250
0.666667, 0.166667, 0.181212, 0.406250
0.166667, 0.333333, 0.215383, 0.406250
0.250000, 0.000000, 0.000000, 0.406250
0.333333, 0.166667, 0.166558, 0.406250
0.166667, 0.333333, 0.215383, 0.406250
0.250000, 0.500000, 0.407475, 0.406250
0.333333, 0.166667, 0.166558, 0.406250
0.500000, 0.500000, 0.645894, 0.406250
0.250000, 0.500000, 0.407475, 0.406250
1.000000, 0.000000, 0.000000, 0.406250
1.000000, 0.250000, 0.000000, 0.406250
0.750000, 0.000000, 0.000000, 0.406250
1.000000, 0.000000, 0.000000, 0.406250
0.833333, 0.333333, 0.199419, 0.406250
0.750000, 0.500000, 0.400973, 0.406250
0.666667, 0.166667, 0.181212, 0.406250
0.833333, 0.333333, 0.199419, 0.406250
1.000000, 0.250000, 0.000000, 0.406250
0.833333, 0.333333, 0.199419, 0.406250
0.666667, 0.166667, 0.181212, 0.406250
1.000000, 0.250000, 0.000000, 0.406250
1.000000, 0.250000, 0.000000, 0.406250
1.000000, 0.500000, 0.000000, 0.406250
0.833333, 0.333333, 0.199419, 0.406250
1.000000, 0.250000, 0.000000, 0.406250
1.000000, 0.500000, 0.000000, 0.406250
0.750000, 0.500000, 0.400973, 0.406250
0.833333, 0.333333, 0.199419, 0.406250
1.000000, 0.500000, 0.000000, 0.406250
0.750000, 0.500000, 0.400973, 0.406250
1.000000, 0.500000, 0.000000, 0.406250
0.833333, 0.666667, 0.212937, 0.406250
0.750000, 0.500000, 0.400973, 0.406250
0.666667, 0.833333, 0.165209, 0.406250
0.750000, 0.500000, 0.400973, 0.406250
0.833333, 0.666667, 0.212937, 0.406250
0.666667, 0.833333, 0.165209, 0.406250
0.500000, 0.500000, 0.645894, 0.406250
0.666667, 0.166667, 0.181212, 0.406250
0.750000, 0.500000, 0.400973, 0.406250
0.500000, 0.500000, 0.645894, 0.406250
1.000000, 1.000000, 0.000000, 0.406250
0.750000, 1.000000, 0.000000, 0.406250
1.000000, 0.750000, 0.000000, 0.406250
1.000000, 1.000000, 0.000000, 0.406250
0.833333, 0.666667, 0.212937, 0.406250
1.000000, 0.750000, 0.000000, 0.406250
0.750000, 1.000000, 0.000000, 0.406250
0.833333, 0.666667, 0.212937, 0.406250
0.333333, 0.833333, 0.165734, 0.406250
0.500000, 1.000000, 0.000000, 0.406250
0.250000, 1.000000, 0.000000, 0.406250
0.333333, 0.833333, 0.165734, 0.406250
0.000000, 0.750000, 0.000000, 0.406250
0.166667, 0.666667, 0.215156, 0.406250
0.250000, 1.000000, 0.000000, 0.406250
0.000000, 0.750000, 0.000000, 0.406250
0.500000, 0.500000, 0.645894, 0.406250
0.666667, 0.833333, 0.165209, 0.406250
0.333333, 0.833333, 0.165734, 0.406250
0.500000, 0.500000, 0.645894, 0.406250
0.750000, 0.500000, 0.400973, 0.406250
0.666667, 0.833333, 0.165209, 0.406250
0.500000, 0.500000, 0.645894, 0.406250
0.750000, 0.500000, 0.400973, 0.406250
1.000000, 0.750000, 0.000000, 0.406250
0.833333, 0.666667, 0.212937, 0.406250
1.000000, 0.500000, 0.000000, 0.406250
1.000000, 0.750000, 0.000000, 0.406250
0.833333, 0.666667, 0.212937, 0.406250
0.750000, 1.000000, 0.000000, 0.406250
0.666667, 0.833333, 0.165209, 0.406250
0.833333, 0.666667, 0.212937, 0.406250
0.750000, 1.000000, 0.000000, 0.406250
0.500000, 1.000000, 0.000000, 0.406250
0.666667, 0.833333, 0.165209, 0.406250
0.750000, 1.000000, 0.000000, 0.406250
0.333333, 0.833333, 0.165734, 0.406250
0.666667, 0.833333, 0.165209, 0.406250
0.500000, 1.000000, 0.000000, 0.406250
0.333333, 0.833333, 0.165734, 0.406250
0.166667, 0.333333, 0.215383, 0.406250
0.333333, 0.166667, 0.166558, 0.406250
0.250000, 0.500000, 0.407475, 0.406250
0.166667, 0.333333, 0.215383, 0.406250
0.000000, 0.250000, 0.000000, 0.406250
0.166667, 0.333333, 0.215383, 0.406250
0.000000, 0.500000, 0.000000, 0.406250
0.000000, 0.250000, 0.000000, 0.406250
0.000000, 0.250000, 0.000000, 0.406250
0.250000, 0.000000, 0.000000, 0.406250
0.166667, 0.333333, 0.215383, 0.406250
0.000000, 0.250000, 0.000000, 0.406250
0.666667, 0.166667, 0.181212, 0.406250
0.750000, 0.000000, 0.000000, 0.406250
1.000000, 0.250000, 0.000000, 0.406250
0.666667, 0.166667, 0.181212, 0.406250
0.333333, 0.166667, 0.166558, 0.406250
0.666667, 0.166667, 0.181212, 0.406250
0.500000, 0.500000, 0.645894, 0.406250
0.333333, 0.166667, 0.166558, 0.406250
0.500000, 0.000000, 0.000000, 0.406250
0.750000, 0.000000, 0.000000, 0.406250
0.666667, 0.166667, 0.181212, 0.406250
0.500000, 0.000000, 0.000000, 0.406250
0.000000, 0.500000, 0.000000, 0.406250
0.250000, 0.500000, 0.407475, 0.406250
0.166667, 0.666667, 0.215156, 0.406250
0.000000, 0.500000, 0.000000, 0.406250
0.250000, 0.500000, 0.407475, 0.406250
0.500000, 0.500000, 0.645894, 0.406250
0.333333, 0.833333, 0.165734, 0.406250
0.250000, 0.500000, 0.407475, 0.406250
0.166667, 0.666667, 0.215156, 0.406250
0.250000, 0.500000, 0.407475, 0.406250
0.333333, 0.833333, 0.165734, 0.406250
0.166667, 0.666667, 0.215156, 0.406250
0.250000, 1.000000, 0.000000, 0.406250
0.166667, 0.666667, 0.215156, 0.406250
0.333333, 0.833333, 0.165734, 0.406250
0.250000, 1.000000, 0.000000, 0.406250
