x, y, z, t
0.031250, 1.000000, 0.000000, 0.062500
0.000000, 1.000000, 0.000000, 0.062500
0.000000, 0.968750, 0.000000, 0.062500
0.031250, 1.000000, 0.000000, 0.062500
0.031250, 1.000000, 0.000000, 0.062500
0.000000, 0.968750, 0.000000, 0.062500
0.041667, 0.979167, 0.000494, 0.062500
0.031250, 1.000000, 0.000000, 0.062500
0.020833, 0.895833, 0.001300, 0.062500
0.023437, 0.929687, 0.001006, 0.062500
0.000000, 0.906250, 0.000000, 0.062500
0.020833, 0.895833, 0.001300, 0.062500
0.097656, 0.929687, 0.004140, 0.062500
0.083333, 0.958333, 0.002110, 0.062500
0.062500, 0.937500, 0.002358, 0.062500
0.097656, 0.929687, 0.004140, 0.062500
0.041667, 0.979167, 0.000494, 0.062500
0.000000, 0.968750, 0.000000, 0.062500
0.031250, 0.953125, 0.000880, 0.062500
0.041667, 0.979167, 0.000494, 0.062500
0.031250, 1.000000, 0.000000, 0.062500
0.041667, 0.979167, 0.000494, 0.062500
0.062500, 1.000000, 0.000000, 0.062500
0.031250, 1.000000, 0.000000, 0.062500
0.000000, 0.968750, 0.000000, 0.062500
0.000000, 0.937500, 0.000000, 0.062500
0.031250, 0.953125, 0.000880, 0.062500
0.000000, 0.968750, 0.000000, 0.062500
0.020833, 0.895833, 0.001300, 0.062500
0.000000, 0.906250, 0.000000, 0.062500
0.000000, 0.875000, 0.000000, 0.062500
0.020833, 0.895833, 0.001300, 0.062500
0.039062, 0.859375, 0.003271, 0.062500
0.020833, 0.895833, 0.001300, 0.062500
0.000000, 0.875000, 0.000000, 0.062500
0.039062, 0.859375, 0.003271, 0.062500
0.041667, 0.916667, 0.002097, 0.062500
0.023437, 0.929687, 0.001006, 0.062500
0.020833, 0.895833, 0.001300, 0.062500
0.041667, 0.916667, 0.002097, 0.062500
0.078125, 0.906250, 0.004418, 0.062500
0.041667, 0.916667, 0.002097, 0.062500
0.058594, 0.882812, 0.004105, 0.062500
0.078125, 0.906250, 0.004418, 0.062500
0.062500, 0.937500, 0.002358, 0.062500
