x, y, z, t
0.031250, 1.000000, 0.000000, 0.031250
0.000000, 1.000000, 0.000000, 0.031250
0.000000, 0.968750, 0.000000, 0.031250
0.031250, 1.000000, 0.000000, 0.031250
0.031250, 1.000000, 0.000000, 0.031250
0.000000, 0.968750, 0.000000, 0.031250
0.041667, 0.979167, 0.000247, 0.031250
0.031250, 1.000000, 0.000000, 0.031250
0.020833, 0.895833, 0.000650, 0.031250
0.023437, 0.929687, 0.000503, 0.031250
0.000000, 0.906250, 0.000000, 0.031250
0.020833, 0.895833, 0.000650, 0.031250
0.097656, 0.929687, 0.002069, 0.031250
0.083333, 0.958333, 0.001055, 0.031250
0.062500, 0.937500, 0.001179, 0.031250
0.097656, 0.929687, 0.002069, 0.031250
0.041667, 0.979167, 0.000247, 0.031250
0.000000, 0.968750, 0.000000, 0.031250
0.031250, 0.953125, 0.000440, 0.031250
0.041667, 0.979167, 0.000247, 0.031250
0.031250, 1.000000, 0.000000, 0.031250
0.041667, 0.979167, 0.000247, 0.031250
0.062500, 1.000000, 0.000000, 0.031250
0.031250, 1.000000, 0.000000, 0.031250
0.000000, 0.968750, 0.000000, 0.031250
0.000000, 0.937500, 0.000000, 0.031250
0.031250, 0.953125, 0.000440, 0.031250
0.000000, 0.968750, 0.000000, 0.031250
0.020833, 0.895833, 0.000650, 0.031250
0.000000, 0.906250, 0.000000, 0.031250
0.000000, 0.875000, 0.000000, 0.031250
0.020833, 0.895833, 0.000650, 0.031250
0.039062, 0.859375, 0.001635, 0.031250
0.020833, 0.895833, 0.000650, 0.031250
0.000000, 0.875000, 0.000000, 0.031250
0.039062, 0.859375, 0.001635, 0.031250
0.041667, 0.916667, 0.001048, 0.031250
0.023437, 0.929687, 0.000503, 0.031250
0.020833, 0.895833, 0.000650, 0.031250
0.041667, 0.916667, 0.001048, 0.031250
0.078125, 0.906250, 0.002208, 0.031250
0.041667, 0.916667, 0.001048, 0.031250
0.058594, 0.882812, 0.002051, 0.031250
0.078125, 0.906250, 0.002208, 0.031250
0.062500, 0.937500, 0.001179, 0.031250
0.031250, 0.953125, 0.000440, 0.031250
0.041667, 0.916667, 0.001048, 0.031250
0.062500, 0.937500, 0.001179, 0.031250
0.070312, 0.976562, 0.000517, 0.031250
0.104167, 0.979167, 0.000654, 0.031250
0.093750, 1.000000, 0.000000, 0.031250
0.070312, 0.976562, 0.000517, 0.031250
0.031250, 0.953125, 0.000440, 0.031250
0.062500, 0.937500, 0.001179, 0.031250
0.041667, 0.979167, 0.000247, 0.031250
0.031250, 0.953125, 0.000440, 0.031250
0.097656, 0.929687, 0.002069, 0.031250
0.111607, 0.955357, 0.001500, 0.031250
0.083333, 0.958333, 0.001055, 0.031250
0.097656, 0.929687, 0.002069, 0.031250
0.070312, 0.976562, 0.000517, 0.031250
0.083333, 0.958333, 0.001055, 0.031250
0.104167, 0.979167, 0.000654, 0.031250
0.070312, 0.976562, 0.000517, 0.031250
0.041667, 0.979167, 0.000247, 0.031250
0.070312, 0.976562, 0.000517, 0.031250
0.062500, 1.000000, 0.000000, 0.031250
0.041667, 0.979167, 0.000247, 0.031250
0.041667, 0.979167, 0.000247, 0.031250
0.062500, 0.937500, 0.001179, 0.031250
0.070312, 0.976562, 0.000517, 0.031250
0.041667, 0.979167, 0.000247, 0.031250
0.020833, 0.895833, 0.000650, 0.031250
0.058594, 0.882812, 0.002051, 0.031250
0.041667, 0.916667, 0.001048, 0.031250
0.020833, 0.895833, 0.000650, 0.031250
0.236328, 0.892578, 0.007011, 0.031250
0.242647, 0.867647, 0.008727, 0.031250
0.270833, 0.887153, 0.008172, 0.031250
0.236328, 0.892578, 0.007011, 0.031250
0.223214, 0.910714, 0.005597, 0.031250
0.236328, 0.892578, 0.007011, 0.031250
0.257812, 0.906250, 0.006585, 0.031250
0.223214, 0.910714, 0.005597, 0.031250
0.223214, 0.910714, 0.005597, 0.031250
0.200893, 0.888393, 0.006339, 0.031250
0.236328, 0.892578, 0.007011, 0.031250
0.223214, 0.910714, 0.005597, 0.031250
0.208333, 0.953125, 0.002787, 0.031250
0.187500, 0.929687, 0.003802, 0.031250
0.223214, 0.910714, 0.005597, 0.031250
0.208333, 0.953125, 0.002787, 0.031250
0.218750, 1.000000, 0.000000, 0.031250
0.196875, 0.978125, 0.001241, 0.031250
0.229167, 0.976562, 0.001505, 0.031250
0.218750, 1.000000, 0.000000, 0.031250
0.178571, 0.866071, 0.006804, 0.031250
0.156250, 0.843750, 0.006959, 0.031250
0.171875, 0.828125, 0.008275, 0.031250
0.178571, 0.866071, 0.006804, 0.031250
0.223214, 0.910714, 0.005597, 0.031250
0.187500, 0.929687, 0.003802, 0.031250
0.200893, 0.888393, 0.006339, 0.031250
0.223214, 0.910714, 0.005597, 0.031250
0.214844, 0.859375, 0.008364, 0.031250
0.236328, 0.892578, 0.007011, 0.031250
0.200893, 0.888393, 0.006339, 0.031250
0.214844, 0.859375, 0.008364, 0.031250
0.257812, 0.906250, 0.006585, 0.031250
0.279297, 0.929687, 0.005279, 0.031250
0.245536, 0.933036, 0.004562, 0.031250
0.257812, 0.906250, 0.006585, 0.031250
0.151442, 0.870192, 0.005688, 0.031250
0.125000, 0.859375, 0.005122, 0.031250
0.156250, 0.843750, 0.006959, 0.031250
0.151442, 0.870192, 0.005688, 0.031250
0.173077, 0.891827, 0.005408, 0.031250
0.151442, 0.870192, 0.005688, 0.031250
0.178571, 0.866071, 0.006804, 0.031250
0.173077, 0.891827, 0.005408, 0.031250
0.136364, 0.900568, 0.003994, 0.031250
