x, y, z, t
0.000000, 1.000000, 0.000000, 0.187500
0.000000, 0.750000, 0.000000, 0.187500
0.250000, 1.000000, 0.000000, 0.187500
0.000000, 1.000000, 0.000000, 0.187500
0.000000, 0.000000, 0.000000, 0.187500
0.250000, 0.000000, 0.000000, 0.187500
0.000000, 0.250000, 0.000000, 0.187500
0.000000, 0.000000, 0.000000, 0.187500
0.333333, 0.166667, 0.074966, 0.187500
0.250000, 0.000000, 0.000000, 0.187500
0.500000, 0.000000, 0.000000, 0.187500
0.333333, 0.166667, 0.074966, 0.187500
0.666667, 0.166667, 0.081382, 0.187500
0.333333, 0.166667, 0.074966, 0.187500
0.500000, 0.000000, 0.000000, 0.187500
0.666667, 0.166667, 0.081382, 0.187500
0.166667, 0.333333, 0.094548, 0.187500
0.250000, 0.000000, 0.000000, 0.187500
0.333333, 0.166667, 0.074966, 0.187500
0.166667, 0.333333, 0.094548, 0.187500
0.250000, 0.500000, 0.176372, 0.187500
0.333333, 0.166667, 0.074966, 0.187500
0.500000, 0.500000, 0.276509, 0.187500
0.250000, 0.500000, 0.176372, 0.187500
1.000000, 0.000000, 0.000000, 0.187500
1.000000, 0.250000, 0.000000, 0.187500
0.750000, 0.000000, 0.000000, 0.187500
1.000000, 0.000000, 0.000000, 0.187500
0.833333, 0.333333, 0.087690, 0.187500
0.750000, 0.500000, 0.173760, 0.187500
0.666667, 0.166667, 0.081382, 0.187500
0.833333, 0.333333, 0.087690, 0.187500
1.000000, 0.250000, 0.000000, 0.187500
0.833333, 0.333333, 0.087690, 0.187500
0.666667, 0.166667, 0.081382, 0.187500
1.000000, 0.250000, 0.000000, 0.187500
1.000000, 0.250000, 0.000000, 0.187500
1.000000, 0.500000, 0.000000, 0.187500
0.833333, 0.333333, 0.087690, 0.187500
1.000000, 0.250000, 0.000000, 0.187500
1.000000, 0.500000, 0.000000, 0.187500
0.750000, 0.500000, 0.173760, 0.187500
0.833333, 0.333333, 0.087690, 0.187500
1.000000, 0.500000, 0.000000, 0.187500
0.750000, 0.500000, 0.173760, 0.187500
1.000000, 0.500000, 0.000000, 0.187500
0.833333, 0.666667, 0.093613, 0.187500
0.750000, 0.500000, 0.173760, 0.187500
0.666667, 0.833333, 0.074456, 0.187500
0.750000, 0.500000, 0.173760, 0.187500
0.833333, 0.666667, 0.093613, 0.187500
0.666667, 0.833333, 0.074456, 0.187500
0.500000, 0.500000, 0.276509, 0.187500
0.666667, 0.166667, 0.081382, 0.187500
0.750000, 0.500000, 0.173760, 0.187500
0.500000, 0.500000, 0.276509, 0.187500
1.000000, 1.000000, 0.000000, 0.187500
0.750000, 1.000000, 0.000000, 0.187500
1.000000, 0.750000, 0.000000, 0.187500
1.000000, 1.000000, 0.000000, 0.187500
0.833333, 0.666667, 0.093613, 0.187500
1.000000, 0.750000, 0.000000, 0.187500
0.750000, 1.000000, 0.000000, 0.187500
0.833333, 0.666667, 0.093613, 0.187500
0.333333, 0.833333, 0.074638, 0.187500
0.500000, 1.000000, 0.000000, 0.187500
0.250000, 1.000000, 0.000000, 0.187500
0.333333, 0.833333, 0.074638, 0.187500
0.000000, 0.750000, 0.000000, 0.187500
0.166667, 0.666667, 0.094461, 0.187500
0.250000, 1.000000, 0.000000, 0.187500
0.000000, 0.750000, 0.000000, 0.187500
0.500000, 0.500000, 0.276509, 0.187500
0.666667, 0.833333, 0.074456, 0.187500
0.333333, 0.833333, 0.074638, 0.187500
0.500000, 0.500000, 0.276509, 0.187500
0.750000, 0.500000, 0.173760, 0.187500
0.666667, 0.833333, 0.074456, 0.187500
0.500000, 0.500000, 0.276509, 0.187500
0.750000, 0.500000, 0.173760, 0.187500
1.000000, 0.750000, 0.000000, 0.187500
0.833333, 0.666667, 0.093613, 0.187500
1.000000, 0.500000, 0.000000, 0.187500
1.000000, 0.750000, 0.000000, 0.187500
0.833333, 0.666667, 0.093613, 0.187500
0.750000, 1.000000, 0.000000, 0.187500
0.666667, 0.833333, 0.074456, 0.187500
0.833333, 0.666667, 0.093613, 0.187500
0.750000, 1.000000, 0.000000, 0.187500
0.500000, 1.000000, 0.000000, 0.187500
0.666667, 0.833333, 0.074456, 0.187500
0.750000, 1.000000, 0.000000, 0.187500
0.333333, 0.833333, 0.074638, 0.187500
0.666667, 0.833333, 0.074456, 0.187500
0.500000, 1.000000, 0.000000, 0.187500
0.333333, 0.833333, 0.074638, 0.187500
0.166667, 0.333333, 0.094548, 0.187500
0.333333, 0.166667, 0.074966, 0.187500
0.250000, 0.500000, 0.176372, 0.187500
0.166667, 0.333333, 0.094548, 0.187500
0.000000, 0.250000, 0.000000, 0.187500
0.166667, 0.333333, 0.094548, 0.187500
0.000000, 0.500000, 0.000000, 0.187500
0.000000, 0.250000, 0.000000, 0.187500
0.000000, 0.250000, 0.000000, 0.187500
0.250000, 0.000000, 0.000000, 0.187500
0.166667, 0.333333, 0.094548, 0.187500
0.000000, 0.250000, 0.000000, 0.187500
0.666667, 0.166667, 0.081382, 0.187500
0.750000, 0.000000, 0.000000, 0.187500
1.000000, 0.250000, 0.000000, 0.187500
0.666667, 0.166667, 0.081382, 0.187500
0.333333, 0.166667, 0.074966, 0.187500
0.666667, 0.166667, 0.081382, 0.187500
0.500000, 0.500000, 0.276509, 0.187500
0.333333, 0.166667, 0.074966, 0.187500
0.500000, 0.000000, 0.000000, 0.187500
0.750000, 0.000000, 0.000000, 0.187500
0.666667, 0.166667, 0.081382, 0.187500
0.500000, 0.000000, 0.000000, 0.187500
0.000000, 0.500000, 0.000000, 0.187500
0.250000, 0.500000, 0.176372, 0.187500
0.166667, 0.666667, 0.094461, 0.187500
0.000000, 0.500000, 0.000000, 0.187500
0.250000, 0.500000, 0.176372, 0.187500
0.500000, 0.500000, 0.276509, 0.187500
0.333333, 0.833333, 0.074638, 0.187500
0.250000, 0.500000, 0.176372, 0.187500
0.166667, 0.666667, 0.094461, 0.187500
0.250000, 0.500000, 0.176372, 0.187500
0.333333, 0.833333, 0.074638, 0.187500
0.166667, 0.666667, 0.094461, 0.187500
0.250000, 1.000000, 0.000000, 0.187500
0.166667, 0.666667, 0.094461, 0.187500
0.333333, 0.833333, 0.074638, 0.187500
0.250000, 1.000000, 0.000000, 0.187500
0.000000, 0.750000, 0.000000, 0.187500
0.000000, 0.500000, 0.000000, 0.187500
0.166667, 0.666667, 0.094461, 0.187500
0.000000, 0.750000, 0.000000, 0.187500
0.000000, 0.500000, 0.000000, 0.187500
0.166667, 0.333333, 0.094548, 0.187500
0.250000, 0.500000, 0.176372, 0.187500
0.000000, 0.500000, 0.000000, 0.187500
