x, y, z, t
0.031250, 1.000000, 0.000000, 0.937500
0.000000, 1.000000, 0.000000, 0.937500
0.000000, 0.968750, 0.000000, 0.937500
0.031250, 1.000000, 0.000000, 0.937500
0.031250, 1.000000, 0.000000, 0.937500
0.000000, 0.968750, 0.000000, 0.937500
0.041667, 0.979167, 0.007422, 0.937500
0.031250, 1.000000, 0.000000, 0.937500
0.020833, 0.895833, 0.019538, 0.937500
0.023437, 0.929687, 0.015113, 0.937500
0.000000, 0.906250, 0.000000, 0.937500
0.020833, 0.895833, 0.019538, 0.937500
0.097656, 0.929687, 0.062231, 0.937500
0.083333, 0.958333, 0.031721, 0.937500
0.062500, 0.937500, 0.035442, 0.937500
0.097656, 0.929687, 0.062231, 0.937500
0.041667, 0.979167, 0.007422, 0.937500
0.000000, 0.968750, 0.000000, 0.937500
0.031250, 0.953125, 0.013218, 0.937500
0.041667, 0.979167, 0.007422, 0.937500
0.031250, 1.000000, 0.000000, 0.937500
0.041667, 0.979167, 0.007422, 0.937500
0.062500, 1.000000, 0.000000, 0.937500
0.031250, 1.000000, 0.000000, 0.937500
0.000000, 0.968750, 0.000000, 0.937500
0.000000, 0.937500, 0.000000, 0.937500
0.031250, 0.953125, 0.013218, 0.937500
0.000000, 0.968750, 0.000000, 0.937500
0.020833, 0.895833, 0.019538, 0.937500
0.000000, 0.906250, 0.000000, 0.937500
0.000000, 0.875000, 0.000000, 0.937500
0.020833, 0.895833, 0.019538, 0.937500
0.039062, 0.859375, 0.049164, 0.937500
0.020833, 0.895833, 0.019538, 0.937500
0.000000, 0.875000, 0.000000, 0.937500
0.039062, 0.859375, 0.049164, 0.937500
0.041667, 0.916667, 0.031515, 0.937500
0.023437, 0.929687, 0.015113, 0.937500
0.020833, 0.895833, 0.019538, 0.937500
0.041667, 0.916667, 0.031515, 0.937500
0.078125, 0.906250, 0.066405, 0.937500
0.041667, 0.916667, 0.031515, 0.937500
0.058594, 0.882812, 0.061696, 0.937500
0.078125, 0.906250, 0.066405, 0.937500
0.062500, 0.937500, 0.035442, 0.937500
0.031250, 0.953125, 0.013218, 0.937500
0.041667, 0.916667, 0.031515, 0.937500
0.062500, 0.937500, 0.035442, 0.937500
0.070312, 0.976562, 0.015560, 0.937500
0.104167, 0.979167, 0.019662, 0.937500
0.093750, 1.000000, 0.000000, 0.937500
0.070312, 0.976562, 0.015560, 0.937500
0.031250, 0.953125, 0.013218, 0.937500
0.062500, 0.937500, 0.035442, 0.937500
0.041667, 0.979167, 0.007422, 0.937500
